,Hoonah,time,Skagway,Klukwan,Yakutat,Craig,Kasaan
356,54.803513,1980-12-22,339.6919,229.69469,65.1672,50.26159,5.6254425
357,122.19219,1980-12-23,275.17813,287.12503,62.098297,96.99417,102.57388
358,94.86449,1980-12-24,283.49304,252.20558,4.7957,88.16764,95.66766
359,93.5455,1980-12-25,324.1978,228.68324,68.11694,132.40652,122.670876
360,109.90881,1980-12-26,318.09476,241.09714,73.27935,121.51655,104.63531
361,115.97726,1980-12-27,285.74728,218.51285,67.762726,120.01019,82.10421
362,116.246735,1980-12-28,327.0774,28.771095,82.90764,152.05545,135.0509
363,95.458755,1980-12-29,333.03778,254.29742,79.39105,155.11136,129.70557
364,176.98082,1980-12-30,299.8473,40.057686,175.15508,163.45193,159.70447
365,115.220505,1980-12-31,344.55054,48.254223,94.56854,124.70739,130.22543
366,83.27007,1981-01-01,350.45615,26.283829,69.2589,128.1684,127.44733
367,76.31433,1981-01-02,343.10144,305.02924,79.96476,138.30762,117.91929
368,73.26796,1981-01-03,341.42786,313.42535,69.57352,141.52667,128.60416
369,180.69145,1981-01-04,346.21738,25.470741,125.87951,169.16837,135.99782
370,113.44825,1981-01-05,341.673,46.36984,115.265945,115.84224,114.80492
371,97.956635,1981-01-06,321.8082,265.60132,88.71564,143.21695,129.31192
372,82.1222,1981-01-07,339.8247,347.83786,77.72515,138.26889,128.0014
373,87.01619,1981-01-08,325.9177,285.84692,78.933716,111.95751,108.89559
374,87.91891,1981-01-09,315.39783,274.36267,96.39343,129.20477,119.93953
375,87.15793,1981-01-10,338.4338,349.74368,75.378975,136.57921,127.213974
376,90.81104,1981-01-11,339.55634,29.84031,120.031456,145.96048,127.45836
377,85.95846,1981-01-12,343.1147,335.74738,121.75243,115.99634,114.354034
378,88.55665,1981-01-13,329.1801,279.88828,79.016754,133.00421,127.83973
379,85.00595,1981-01-14,325.6295,340.5931,82.68678,136.80058,130.52194
380,82.370316,1981-01-15,356.15564,13.606003,111.05514,132.66899,134.01501
381,83.04361,1981-01-16,335.219,331.39282,84.21105,130.79718,121.05454
382,87.01676,1981-01-17,354.13895,334.48767,71.15462,125.11948,118.594795
383,88.792694,1981-01-18,327.0121,350.7417,80.34872,127.17927,118.74704
384,123.39128,1981-01-19,341.79285,62.78093,130.09615,148.37318,128.28094
385,153.42706,1981-01-20,337.59732,7.750992,112.42705,98.87103,87.14686
386,93.40695,1981-01-21,316.90723,267.51038,69.23285,122.43541,127.332886
387,89.04543,1981-01-22,337.65887,301.8487,74.65116,125.18593,122.98973
388,100.00822,1981-01-23,320.6214,43.641293,125.64555,175.04367,147.79523
389,92.91281,1981-01-24,336.1797,53.419537,110.758095,143.31737,119.71378
390,85.58046,1981-01-25,325.3043,19.379723,99.8239,125.110695,120.38984
391,108.7083,1981-01-26,323.61594,264.18585,49.288445,95.619446,97.20043
392,90.43163,1981-01-27,329.9266,33.584236,283.44342,95.10653,100.40209
393,338.70673,1981-01-28,288.0238,258.78375,343.56186,61.27777,19.050987
394,149.03198,1981-01-29,316.81424,251.85449,100.13097,30.813637,350.20563
395,111.22537,1981-01-30,3.030632,69.489456,89.06661,131.02185,126.07468
396,102.758316,1981-01-31,352.67725,52.17344,93.08806,132.88298,125.68489
397,87.18078,1981-02-01,345.2395,317.40436,75.832275,126.61451,126.820786
398,122.795815,1981-02-02,339.59705,78.18727,125.10817,143.04701,129.23148
399,173.14294,1981-02-03,320.48724,133.83911,146.86887,32.010143,353.41858
400,287.69308,1981-02-04,312.90546,263.59152,103.85975,350.7544,334.09253
401,308.52716,1981-02-05,308.23254,127.94835,304.46252,308.17572,327.92374
402,237.0567,1981-02-06,308.555,131.68109,274.12836,320.01895,321.4845
403,218.9646,1981-02-07,347.39398,101.70865,138.17258,305.19543,310.6294
404,302.7853,1981-02-08,289.35052,168.78397,300.74487,318.24072,316.96802
405,100.21375,1981-02-09,279.88177,129.338,229.12962,46.473133,19.60701
406,140.94693,1981-02-10,312.6131,74.886566,130.8302,149.03717,143.51402
407,136.368,1981-02-11,318.57053,77.61591,147.8743,144.80548,137.44958
408,87.15235,1981-02-12,324.55652,207.783,77.057686,135.28804,116.71287
409,100.01495,1981-02-13,327.05002,238.85037,77.903854,122.94258,109.84976
410,117.00421,1981-02-14,330.96664,234.41753,279.4635,160.9119,140.77682
411,196.2293,1981-02-15,6.3124237,56.854614,217.8273,189.2021,149.86475
412,139.9996,1981-02-16,359.34177,22.111496,63.912888,159.27632,139.00354
413,85.52093,1981-02-17,359.0107,62.611374,61.286182,157.85123,132.32182
414,113.06023,1981-02-18,337.54428,311.76254,118.328064,177.3381,138.73453
415,196.98024,1981-02-19,332.43985,21.803848,111.57237,6.5196457,359.12592
416,114.84546,1981-02-20,344.8885,28.66829,75.75125,176.80913,146.20665
417,142.86449,1981-02-21,345.2009,11.193741,163.16289,189.73233,153.29826
418,200.97916,1981-02-22,356.3226,53.385014,143.86238,250.57816,236.66539
419,95.74734,1981-02-23,324.55292,270.75085,80.59629,26.870869,352.79062
420,224.1775,1981-02-24,307.56396,235.99364,297.1535,322.6286,336.6881
421,243.4572,1981-02-25,320.9297,68.74836,301.8086,329.6042,344.86148
422,232.30412,1981-02-26,322.2554,55.90408,289.84866,123.68266,94.19453
423,100.834,1981-02-27,331.98145,65.77999,109.14416,121.98271,115.66591
424,94.55355,1981-02-28,325.26492,357.32495,95.386024,116.95925,111.71714
425,95.10037,1981-03-01,330.1127,4.134262,93.87594,137.41765,121.06787
426,96.76934,1981-03-02,344.41528,323.24994,88.5101,158.64671,121.52197
427,199.9317,1981-03-03,329.75406,56.974106,172.16461,324.79617,316.7727
428,198.70602,1981-03-04,307.33472,100.1666,111.41733,299.04974,285.8101
429,90.67806,1981-03-05,344.96255,303.55322,72.27337,116.58155,113.39277
430,97.39582,1981-03-06,331.4622,272.48267,96.20385,106.842865,103.553635
431,21.091438,1981-03-07,301.98492,251.0602,3.844368,92.41016,85.905846
432,88.20677,1981-03-08,324.9359,286.6629,75.03368,133.35818,127.58744
433,85.54605,1981-03-09,319.8618,285.04135,84.467834,134.96912,125.06899
434,112.65917,1981-03-10,347.26935,13.986465,102.682304,155.76881,136.7262
435,98.04071,1981-03-11,331.8129,37.393307,93.29974,139.85419,133.2702
436,121.743286,1981-03-12,337.60684,4.2828293,134.95782,141.10767,123.542175
437,84.465195,1981-03-13,333.2196,309.8424,74.67035,146.58105,128.13345
438,82.93354,1981-03-14,328.49774,279.8996,91.82089,133.80504,127.084595
439,88.94482,1981-03-15,333.875,283.0603,22.726135,137.9364,124.968994
440,200.34647,1981-03-16,303.677,104.22465,213.8451,199.31953,173.10988
441,93.99013,1981-03-17,314.16492,123.70314,104.88787,123.392555,92.363785
442,52.65229,1981-03-18,324.6253,268.71936,77.022575,103.412,10.491653
443,290.36496,1981-03-19,323.5984,258.08237,298.56952,38.836372,0.8075943
444,293.1455,1981-03-20,285.38043,112.97343,290.0766,350.75702,356.11905
445,107.50983,1981-03-21,276.594,238.22284,60.359604,148.67891,118.0542
446,94.243515,1981-03-22,329.1369,238.57608,74.60535,128.8067,121.51893
447,88.75732,1981-03-23,332.20093,273.04108,72.111885,126.413124,117.29608
448,83.49981,1981-03-24,345.7825,297.98486,75.18423,120.66828,120.691246
449,119.27404,1981-03-25,298.51685,251.19241,270.27216,101.95959,105.15322
450,137.55946,1981-03-26,270.01178,90.85623,129.11884,145.05545,119.28698
451,176.44655,1981-03-27,337.83118,29.735554,189.65576,162.31697,134.47926
452,357.58725,1981-03-28,311.98816,203.66562,316.96875,167.42256,130.12285
453,175.59695,1981-03-29,283.09775,100.31563,165.82495,265.14066,259.68927
454,86.29511,1981-03-30,289.3865,275.0415,53.144825,125.844025,115.99284
455,309.95892,1981-03-31,296.6312,229.2612,299.44208,119.89041,98.545906
456,220.12051,1981-04-01,294.97806,43.21319,156.56802,278.7561,278.0201
457,147.8039,1981-04-02,322.346,353.0888,64.84949,201.58624,192.12988
458,209.457,1981-04-03,213.3113,108.2392,245.29355,274.37732,269.69757
459,79.93441,1981-04-04,318.6587,217.50269,78.82572,112.27646,111.92326
460,284.14636,1981-04-05,279.6615,231.26608,300.79446,293.2503,277.49057
461,143.29651,1981-04-06,314.3236,79.43212,195.11731,207.47061,193.68327
462,90.85785,1981-04-07,262.30884,172.19662,315.49677,157.88013,126.88841
463,3.2388687,1981-04-08,321.7983,300.07184,15.271347,333.4643,354.80295
464,336.17584,1981-04-09,31.07317,281.11963,72.23313,317.4699,313.17816
465,357.48718,1981-04-10,358.67432,281.65668,53.276196,4.149025,355.85468
466,35.32695,1981-04-11,349.3236,266.47595,45.209232,20.357452,11.541237
467,85.96811,1981-04-12,306.19562,247.59123,106.884445,118.25657,106.00501
468,86.08378,1981-04-13,267.64874,108.664024,120.592026,151.56166,135.41592
469,74.515945,1981-04-14,331.49292,250.8305,70.97355,130.21481,122.32143
470,349.02966,1981-04-15,336.362,244.89459,45.96226,80.87706,102.10118
471,126.26827,1981-04-16,305.3237,238.43062,58.417763,205.41052,154.23682
472,176.0539,1981-04-17,314.2201,106.01765,167.8576,172.55412,178.9344
473,82.9065,1981-04-18,314.5633,114.224045,102.05824,129.35497,125.07439
474,86.972725,1981-04-19,312.7621,302.1324,96.11693,142.9369,130.2855
475,89.26006,1981-04-20,318.3799,306.55618,84.90782,157.64243,138.32214
476,95.12686,1981-04-21,308.51556,276.01514,89.61386,171.86174,138.69432
477,83.68767,1981-04-22,329.61325,263.6052,101.005356,122.4742,101.888535
478,88.772354,1981-04-23,237.19533,144.42795,266.26663,153.77615,114.51945
479,227.38098,1981-04-24,219.47462,107.95252,254.35956,248.1376,253.98123
480,29.206768,1981-04-25,252.2725,104.804054,124.43826,177.21828,184.00406
481,70.5915,1981-04-26,245.17651,127.657524,127.7211,140.79118,125.940735
482,79.74896,1981-04-27,324.07822,225.62978,304.9629,105.82587,108.89128
483,290.21387,1981-04-28,271.96332,157.50027,234.14644,84.5564,100.6215
484,337.91272,1981-04-29,229.33572,116.42411,188.41652,327.47345,329.42715
485,29.034176,1981-04-30,300.55942,259.1724,345.66745,100.29043,103.91853
486,120.458145,1981-05-01,267.38916,121.81834,164.01859,107.35473,107.277985
487,10.898918,1981-05-02,320.26556,231.35147,305.01288,107.28517,112.07557
488,358.82266,1981-05-03,290.29858,183.6911,280.6955,73.311295,72.86442
489,349.6115,1981-05-04,318.2455,176.57744,256.64935,310.24573,334.7045
490,332.01703,1981-05-05,350.05603,230.3516,285.22406,307.0842,324.39102
491,341.58252,1981-05-06,297.75055,276.4276,307.66946,334.40625,335.59634
492,6.7935715,1981-05-07,288.6609,255.59311,34.04307,49.67095,28.25278
493,82.68562,1981-05-08,295.29837,266.8329,69.45099,156.0762,123.63274
494,131.38191,1981-05-09,265.43695,196.67386,218.2179,108.95981,112.07303
495,301.45392,1981-05-10,234.39807,136.21898,192.41808,73.16043,99.891525
496,258.76266,1981-05-11,207.92209,133.54947,243.81946,286.26996,77.344215
497,80.28882,1981-05-12,304.029,165.51192,93.48466,140.89606,125.48039
498,89.36359,1981-05-13,327.56775,278.1963,131.08412,152.14977,124.79022
499,47.688152,1981-05-14,273.3023,249.77473,280.44995,143.68245,114.027695
500,293.3225,1981-05-15,302.19012,238.19543,260.63803,333.617,332.40756
501,73.99515,1981-05-16,285.29315,225.96034,208.673,136.66637,123.303246
502,84.25774,1981-05-17,329.6713,260.14783,54.45804,118.14891,111.52066
503,83.43238,1981-05-18,257.072,123.42903,40.99938,128.35982,112.1897
504,61.12704,1981-05-19,290.22748,111.4556,120.58449,309.53943,326.71442
505,349.38364,1981-05-20,356.0938,15.178635,104.08378,241.02449,293.68347
506,91.793915,1981-05-21,307.3642,253.32603,94.25287,149.26007,111.24825
507,85.97127,1981-05-22,314.13947,241.60582,267.6064,136.27217,122.561966
508,90.02801,1981-05-23,343.9851,263.148,75.264015,127.27638,120.259544
509,64.9672,1981-05-24,297.26978,239.02022,33.127995,134.69351,118.278275
510,66.589645,1981-05-25,322.65985,255.20023,55.816784,115.104965,74.89024
511,62.394608,1981-05-26,266.90698,159.62138,270.25623,148.7161,123.610825
512,99.17552,1981-05-27,251.54938,77.33317,140.05463,155.64288,126.28503
513,72.06916,1981-05-28,315.1468,180.33838,72.63431,126.45062,125.513695
514,5.9479675,1981-05-29,328.05948,242.00395,11.130249,117.18091,119.47889
515,99.2063,1981-05-30,315.50632,108.72006,161.78836,141.895,120.683304
516,71.84515,1981-05-31,8.768288,36.445915,114.22896,149.53998,126.970856
517,83.64902,1981-06-01,324.47784,279.17578,73.04166,133.41562,121.084
518,87.81739,1981-06-02,306.3078,270.05853,95.28208,142.82861,125.24193
519,85.32109,1981-06-03,299.21518,266.28452,108.07196,148.8381,130.78108
520,88.946205,1981-06-04,293.23376,272.01282,87.8945,157.92464,126.35266
521,81.43752,1981-06-05,302.97385,240.49815,96.84445,117.50543,99.9294
522,301.61108,1981-06-06,285.7586,178.52702,282.58136,76.58969,84.26252
523,215.43033,1981-06-07,307.55057,97.57488,241.7242,208.06532,160.05716
524,349.17236,1981-06-08,283.20044,114.88426,195.10695,339.2501,328.08636
525,324.52054,1981-06-09,249.30823,209.374,302.92084,302.97888,308.60785
526,350.1775,1981-06-10,269.0824,211.7415,280.06097,302.87524,308.98846
527,344.9562,1981-06-11,314.96527,237.73,281.69324,200.85419,91.37235
528,19.807213,1981-06-12,306.20068,235.22542,287.47583,177.85342,155.49988
529,8.666382,1981-06-13,232.49962,160.48001,241.81819,248.08284,273.7935
530,97.38488,1981-06-14,225.47041,116.62759,133.60942,168.35794,132.07886
531,82.513374,1981-06-15,256.85803,167.8276,84.128365,145.69096,128.85922
532,198.5893,1981-06-16,220.46194,158.47832,265.4131,108.60437,105.597404
533,18.83799,1981-06-17,220.55275,130.22595,191.56903,268.9344,113.270676
534,73.1983,1981-06-18,274.88113,142.53354,176.90991,87.45733,77.293365
535,336.12228,1981-06-19,352.68103,241.35353,282.00452,134.85477,121.94772
536,109.792496,1981-06-20,214.01492,121.49073,248.87064,137.05173,122.90373
537,92.202034,1981-06-21,226.44084,127.61989,280.31253,139.7292,119.32921
538,6.796646,1981-06-22,217.66577,123.616104,295.34787,350.67474,76.68282
539,231.89687,1981-06-23,244.07309,111.91181,253.20561,278.86572,270.82352
540,153.68884,1981-06-24,338.53873,332.14206,144.14723,189.84906,191.53522
541,94.05771,1981-06-25,241.08871,124.65839,105.38598,256.43762,102.50715
542,236.5851,1981-06-26,218.58998,125.13713,282.22095,266.8648,251.89232
543,231.36137,1981-06-27,181.20883,121.06948,267.11752,298.73407,295.76895
544,142.93414,1981-06-28,275.13452,98.9953,168.64693,143.06888,127.25905
545,74.22948,1981-06-29,210.706,136.3292,276.51044,152.05952,127.614334
546,198.97116,1981-06-30,288.58688,69.31097,181.74338,217.69952,243.81128
547,131.56735,1981-07-01,344.16013,39.577255,151.87077,169.54271,163.89687
548,117.92096,1981-07-02,335.14767,15.784515,94.66538,160.08293,134.83633
549,184.42578,1981-07-03,355.03455,22.352211,97.36054,195.75964,192.62689
550,165.94711,1981-07-04,338.1584,32.88572,123.502075,178.75897,179.8413
551,86.49117,1981-07-05,211.60387,128.9733,341.7741,149.00813,188.52908
552,197.29929,1981-07-06,221.95978,120.21785,233.5424,241.73868,143.61731
553,198.36873,1981-07-07,298.21484,80.375694,135.87276,233.40834,264.62756
554,149.3338,1981-07-08,297.0476,111.39065,203.80444,129.45973,128.72284
555,19.351067,1981-07-09,223.8524,130.67601,288.19165,311.69232,9.673912
556,270.748,1981-07-10,216.6686,123.01685,280.67572,305.72012,321.9478
557,277.91595,1981-07-11,221.60443,101.462875,157.55727,301.51166,317.09155
558,242.29901,1981-07-12,209.59113,120.58504,281.4474,302.99158,308.7684
559,329.84113,1981-07-13,229.05998,171.82239,287.87827,301.87598,316.50867
560,351.85446,1981-07-14,196.23514,138.47192,283.07675,291.70325,297.8523
561,255.18898,1981-07-15,219.17056,127.84992,277.85654,299.15582,310.31732
562,337.32693,1981-07-16,222.02165,128.67584,153.27036,302.58405,322.0475
563,342.0664,1981-07-17,218.72757,122.145386,138.10797,311.09705,322.88522
564,345.2602,1981-07-18,189.0397,133.61832,252.03099,300.58267,299.88577
565,227.081,1981-07-19,220.69461,130.6832,273.57568,296.51355,294.29642
566,243.7462,1981-07-20,215.33951,135.13467,278.6557,299.45416,300.51575
567,219.23117,1981-07-21,209.39243,135.32907,275.4989,303.68967,305.42108
568,293.29742,1981-07-22,210.15479,136.04707,282.05145,301.6361,302.1326
569,329.0295,1981-07-23,211.57614,146.88947,274.6811,298.21283,304.3509
570,2.2979965,1981-07-24,197.87628,106.559,148.79478,283.62402,289.17462
571,126.59753,1981-07-25,325.70862,28.50159,141.50047,175.23116,175.57982
572,209.53596,1981-07-26,349.89215,47.394268,188.37631,211.4829,227.06844
573,222.98788,1981-07-27,284.61945,107.121994,304.75378,255.0701,270.97644
574,351.8289,1981-07-28,224.49744,127.65392,280.9257,308.6585,319.76385
575,314.4411,1981-07-29,214.1065,109.537674,250.74683,292.77,277.5146
576,292.32367,1981-07-30,221.74858,131.76251,145.74477,284.4146,278.56097
577,9.810364,1981-07-31,223.40971,124.700424,143.54774,190.25835,188.55646
578,64.372284,1981-08-01,217.26254,118.821884,215.686,185.51578,123.15567
579,4.1898804,1981-08-02,312.27826,52.229237,121.13074,152.5987,120.43366
580,130.25482,1981-08-03,337.56354,307.7315,87.89829,156.0763,126.361465
581,86.46585,1981-08-04,323.76746,262.12036,3.1093292,142.78976,130.9071
582,87.10275,1981-08-05,308.1899,286.71478,89.838165,149.7949,130.36479
583,127.15202,1981-08-06,336.3351,42.829437,130.75955,152.66258,130.4919
584,107.10344,1981-08-07,350.4623,98.52063,125.3275,312.64035,339.93594
585,5.698288,1981-08-08,341.62885,85.356094,133.13538,316.6637,328.03156
586,212.14334,1981-08-09,336.37137,55.237904,176.61958,301.73825,316.70132
587,289.10226,1981-08-10,217.99908,122.714615,257.71906,309.13507,314.14008
588,248.20377,1981-08-11,243.92755,114.78308,274.72156,304.77722,312.52927
589,261.70258,1981-08-12,231.65276,125.37239,163.63924,307.4067,313.4378
590,141.68372,1981-08-13,262.8748,76.218254,148.74535,299.69864,312.4145
591,201.92212,1981-08-14,342.90826,13.08419,191.84302,196.15457,248.59163
592,201.92865,1981-08-15,315.2091,39.1944,152.07526,308.3461,324.21292
593,194.89536,1981-08-16,335.906,48.490326,192.42363,315.4798,333.44592
594,196.00095,1981-08-17,320.63342,50.310738,181.1426,318.0503,322.64908
595,106.70477,1981-08-18,335.2317,303.1296,106.62855,311.84662,326.078
596,87.31508,1981-08-19,325.95145,281.28217,94.370735,161.5928,136.57336
597,107.99072,1981-08-20,337.20023,14.271149,100.94312,156.26328,135.8268
598,122.640396,1981-08-21,317.67877,15.971153,116.98772,164.47528,145.9387
599,95.30526,1981-08-22,357.4638,359.18387,91.382126,155.48694,130.27051
600,67.48246,1981-08-23,332.2751,264.27554,16.98111,119.39605,118.94179
601,308.3783,1981-08-24,293.68097,237.99077,323.30322,312.82452,354.4195
602,254.28409,1981-08-25,321.1759,244.09604,303.661,114.862976,114.28642
603,92.31141,1981-08-26,248.87709,80.82001,138.07736,128.18991,122.97554
604,331.61356,1981-08-27,268.37964,137.8283,283.33063,192.55505,86.81356
605,127.86349,1981-08-28,234.98149,126.03639,286.22833,253.28416,239.52467
606,11.807983,1981-08-29,237.86128,130.11841,213.29068,314.35147,339.74985
607,358.9865,1981-08-30,241.65314,129.24164,255.72781,268.9781,316.03687
608,89.03907,1981-08-31,272.37024,92.86005,127.8754,117.221756,113.072334
609,329.57327,1981-09-01,296.51764,225.70857,312.23538,353.33752,330.73978
610,11.755493,1981-09-02,281.15088,118.506805,182.94287,262.54443,218.494
611,83.54336,1981-09-03,246.3882,83.830284,108.44492,161.29855,115.87024
612,89.430176,1981-09-04,306.69678,282.8402,80.548615,151.03828,126.75578
613,88.572395,1981-09-05,327.33252,285.17468,107.191505,153.29984,125.18469
614,88.210815,1981-09-06,323.93164,296.06305,104.61772,153.03053,129.97292
615,49.602177,1981-09-07,347.83218,261.84653,92.24032,144.7512,129.68896
